Transcript	logFC	AveExpr	t	P.Value	adj.P.Val	B	associated.gene
ENSMUSG00000020205.8	3.07203855952097	6.45964259097176	6.33752044963022	2.04801132414418e-05	0.0068613374508401	3.09576048839096	NA
ENSMUSG00000113326.1	-4.5236562859083	4.30866092470925	-6.3183109389037	2.11375032175792e-05	0.00691297009992067	2.86206921291231	NA
ENSMUSG00000031504.6	3.24390483225894	6.36945487960518	6.24829764440281	2.37274700607784e-05	0.0075795471803454	2.95525673657568	NA
ENSMUSG00000028583.14	3.73250447289868	3.66410763547228	6.20684974498966	2.54160034809477e-05	0.00793441417759768	2.72698805843237	NA
ENSMUSG00000001627.12	2.82800299267813	8.40799698542118	6.18274933300248	2.64554297612203e-05	0.00807537296000272	2.82861088866609	NA
ENSMUSG00000027368.6	2.59568018436362	5.64690793556997	6.13834689802967	2.84890487573772e-05	0.0085070776898116	2.77941607170246	NA
ENSMUSG00000023367.14	-3.11032169929639	4.20465488634121	-6.0760362263786	3.16237481580919e-05	0.0092045009161254	2.63628081022303	NA
ENSMUSG00000026981.15	2.3266175185759	7.66919960271524	6.06593986134217	3.21648255659595e-05	0.0092045009161254	2.64794379209576	NA
ENSMUSG00000020108.4	3.43533257858008	4.72237577225998	6.0485527003105	3.31195141360703e-05	0.00928427849332779	2.60746547843703	NA
ENSMUSG00000053175.17	3.60733675841244	6.02349444729015	6.03288298317446	3.4005378041689e-05	0.00934195745561281	2.61260204367289	NA
ENSMUSG00000028967.10	2.76378897648393	5.71108877073291	5.9106591588196	4.1828549860188e-05	0.0112609421031178	2.41579065271463	NA
ENSMUSG00000002108.10	3.01317389924872	4.63874966404584	5.89951380461769	4.26302409261885e-05	0.0112609421031178	2.38211687984795	NA
ENSMUSG00000037820.15	2.21788003685926	9.48058283138673	5.87866420713875	4.41734981476061e-05	0.0114484371802928	2.30510620566341	NA
ENSMUSG00000042677.7	2.01971644687119	7.92969004295054	5.85901372590297	4.56816301272903e-05	0.0116200531746011	2.30152722826316	NA
ENSMUSG00000015656.17	1.89819538189814	11.0270885056497	5.82348151715532	4.85471913344805e-05	0.012124440366735	2.17633792117581	NA
ENSMUSG00000019832.5	2.302350092556	6.95014965687768	5.77601727864715	5.26718237996685e-05	0.012919645923433	2.17942651412366	NA
ENSMUSG00000005824.7	3.14700524697747	4.39225443713618	5.75285870771832	5.4815936780577e-05	0.0132096790810176	2.13138434320741	NA
ENSMUSG00000063234.5	4.6966305341361	2.72617418802473	5.69610012351799	6.04662796213826e-05	0.0140862038173932	1.69281514330292	NA
novelGene_9678	3.28776823684141	3.96919495775088	5.69573800622711	6.05042243175741e-05	0.0140862038173932	2.02816722830548	NA
ENSMUSG00000035545.13	-2.60548724391112	5.5785026535885	-5.67863558300743	6.23249848976428e-05	0.014268266542567	2.037779865045	NA
ENSMUSG00000069893.10	-2.52726951173121	5.18406992464464	-5.65545311545551	6.48850171562868e-05	0.0145349267565475	2.00045086918675	NA
novelGene_9670	3.74654332796785	4.4238108401387	5.6490957406331	6.56061050455699e-05	0.0145349267565475	1.97452814680308	NA
ENSMUSG00000037966.15	2.79560510439533	6.87496136007931	5.63788692342	6.68979556453284e-05	0.0145858780753052	1.94962425595857	NA
ENSMUSG00000046733.7	6.12258721617045	1.30369743313109	5.59700009445608	7.1840267642657e-05	0.0150009884256169	0.845952722469296	NA
ENSMUSG00000021453.2	3.94689499647495	4.96373685518125	5.59563241900728	7.20120426541986e-05	0.0150009884256169	1.8959738291611	NA
ENSMUSG00000020400.17	1.91448281688227	7.34972987479011	5.59510711406282	7.20781330875593e-05	0.0150009884256169	1.86654398254381	NA
ENSMUSG00000018920.11	1.92692496810934	8.6948877112516	5.57726977506835	7.43603538126915e-05	0.0150413142560586	1.80724383593781	NA
ENSMUSG00000027660.16	2.01296241050627	7.01026755051462	5.57648906336837	7.44619517626666e-05	0.0150413142560586	1.84162320901125	NA
ENSMUSG00000037447.16	2.25121021280018	5.70286604462615	5.56661012524865	7.57601526927338e-05	0.0150817602519912	1.84996692223545	NA
ENSMUSG00000033917.15	2.44394611480057	6.41208851608653	5.53514363280279	8.0055150658086e-05	0.0157091078491353	1.78442053850274	NA
ENSMUSG00000025498.15	1.81874118367968	9.98670510215644	5.52048577862839	8.21419924753263e-05	0.0158915832202969	1.67977822844825	NA
ENSMUSG00000045664.5	4.29609663945241	3.26164602349877	5.50674773627263	8.41494940104948e-05	0.015892832174212	1.58732785910086	NA
ENSMUSG00000024401.14	2.69043748665342	7.39899023597923	5.4999791652774	8.5157344558644e-05	0.015892832174212	1.70462106396657	NA
ENSMUSG00000107039.1	2.00100263782737	8.21740127479248	5.49690326361787	8.56195093834952e-05	0.015892832174212	1.67899731782894	NA
ENSMUSG00000115982.1	3.59591250668887	4.08638927591488	5.476351925689	8.87754047590797e-05	0.0162589194636096	1.59417168955699	NA
ENSMUSG00000021250.13	-1.78197635928848	9.93866169981801	-5.43800054953365	9.49937825051064e-05	0.0171688762696071	1.53619429682045	NA
ENSMUSG00000029720.9	-2.18379230387727	5.93826848255027	-5.42355279803263	9.74528074058543e-05	0.0173476545991923	1.60503138432752	NA
ENSMUSG00000059743.12	3.48897810827201	4.20149885443095	5.41746472976888	9.85088132452681e-05	0.0173476545991923	1.59061125976328	NA
ENSMUSG00000025981.13	2.63177758113646	4.41935282358799	5.40676590706416	0.000100393606574957	0.0174179285106219	1.5855950356621	NA
ENSMUSG00000022587.14	2.43601734010293	8.85649707517736	5.40089424086243	0.000101443963369959	0.0174179285106219	1.49902178013126	NA
ENSMUSG00000028480.14	3.26501149536105	4.31382062028166	5.37946283382364	0.000105376053026122	0.0178465636336415	1.53425645175613	NA
ENSMUSG00000057137.9	2.31352639111634	5.77363793330066	5.36771220536995	0.000107599151402033	0.0178465636336415	1.51261013129925	NA
novelGene_9671	4.34831174876588	2.41629086792487	5.36646405081679	0.00010783814659233	0.0178465636336415	1.21902284665634	NA
ENSMUSG00000023832.14	2.85085345929675	4.37322062272072	5.35567424408377	0.00010992739051387	0.0179757456678394	1.49935470842675	NA
ENSMUSG00000032725.10	2.47129544906647	7.79483092979437	5.2593152835745	0.000130566574897007	0.0210995585033564	1.27577149815436	NA
ENSMUSG00000023067.14	2.10451851168654	7.91333626573148	5.24751502309994	0.000133358412303721	0.0213001296674874	1.25129827827302	NA
ENSMUSG00000038235.4	2.34690818147294	5.78017875488416	5.21726644223396	0.000140802650209343	0.0217897795959976	1.25594567601081	NA
ENSMUSG00000024772.9	1.93521958013138	6.45429916281674	5.2084931487344	0.000143041788626029	0.0217897795959976	1.22013743850552	NA
ENSMUSG00000031708.17	2.48353962933628	5.13966195038352	5.19563709576501	0.000146390132360065	0.0217897795959976	1.23000841886456	NA
ENSMUSG00000026826.13	3.32991739241879	3.61742767917554	5.19549914939724	0.000146426499599223	0.0217897795959976	1.1361602609358	NA
ENSMUSG00000098188.1	2.49640349311173	4.41521958165054	5.19288841151258	0.000147116553108258	0.0217897795959976	1.22981475711225	NA
ENSMUSG00000027944.13	3.11587095219855	3.74626079400532	5.19186626481602	0.000147387641824548	0.0217897795959976	1.20952287631099	NA
ENSMUSG00000023034.7	1.94186887263427	7.61809608829796	5.19133646870008	0.000147528356321183	0.0217897795959976	1.1610909962491	NA
ENSMUSG00000025503.5	2.49815147864738	7.14184842102926	5.17888066336535	0.000150877244743327	0.0220473386573865	1.15106476831512	NA
ENSMUSG00000110631.1	-2.37647865514522	4.82703556968199	-5.17115530923905	0.000152993969443489	0.0221213175186923	1.19391339781384	NA
ENSMUSG00000050777.7	4.75099147855664	2.22943358715993	5.15970620287811	0.000156188008958132	0.022347900948426	0.816991092298737	NA
ENSMUSG00000069892.9	-2.0600563099776	6.11274458247018	-5.14381475224603	0.000160736799335765	0.0225152070935922	1.11678606644889	NA
ENSMUSG00000063229.15	1.82108650593077	9.7747896609721	5.1359766579649	0.000163030940783067	0.0225152070935922	1.00349969982796	NA
ENSMUSG00000000732.9	2.4457487736918	5.73206162789085	5.13576657454852	0.000163092897087335	0.0225152070935922	1.11480028330257	NA
ENSMUSG00000020644.9	2.7133607889341	7.39110088937403	5.13299065802583	0.000163913854787363	0.0225152070935922	1.06343574698198	NA
ENSMUSG00000033004.15	-2.46911399523547	4.32472525940608	-5.10278018645956	0.000173131463160792	0.0235458789898677	1.07966797481044	NA
ENSMUSG00000037580.10	2.44200276650035	5.12122445467388	5.07218192197212	0.000183018279804487	0.0244561612664499	1.0216379294158	NA
ENSMUSG00000062593.17	-3.70923127690294	5.53754155235566	-5.07107847855772	0.000183385600643881	0.0244561612664499	1.02067008397788	NA
ENSMUSG00000024048.15	2.48052049110174	6.01991246976181	5.05919823407187	0.000187389261134441	0.0245209009409364	0.973713352065091	NA
ENSMUSG00000038352.15	2.47789497692153	4.46451167120058	5.0539098058287	0.00018920059373771	0.0245209009409364	0.996923837254761	NA
ENSMUSG00000006517.5	3.35666677591856	3.43277641019879	5.04593748921192	0.000191965651195301	0.0245209009409364	0.954521828477374	NA
ENSMUSG00000017418.14	2.43897698228239	4.67397376311942	5.04529767679062	0.000192189371748197	0.0245209009409364	0.980249688383356	NA
ENSMUSG00000060260.13	2.44058465230319	4.3209487943376	5.04356431057883	0.000192796833257217	0.0245209009409364	0.979487169529853	NA
ENSMUSG00000024665.8	1.99917026846066	6.18379007935732	5.03039099369273	0.000197479153810573	0.0248044405135977	0.916566652742457	NA
ENSMUSG00000050708.16	2.55862816213123	11.324261512364	5.02718140163662	0.000198637773478141	0.0248044405135977	0.762404837199972	NA
ENSMUSG00000047407.17	2.14009732162813	7.24786475811905	5.01747063826192	0.000202186435848434	0.0250201160613882	0.861282898150496	NA
ENSMUSG00000043421.8	3.81969858702116	3.26993677452585	4.99961307805155	0.000208885207379274	0.0256182786478723	0.825757258570543	NA
ENSMUSG00000041135.15	2.38205411179902	5.35401233689572	4.97476145968968	0.00021859353383889	0.026571688325761	0.843301330998114	NA
ENSMUSG00000030591.17	2.13647133659333	7.163147380144	4.96678810805002	0.000221806694365126	0.026601234257619	0.77342883295255	NA
ENSMUSG00000049734.9	3.16209420983006	3.43342513007155	4.95366400645377	0.000227202758535692	0.026601234257619	0.795252024122004	NA
ENSMUSG00000052837.6	1.77656880797927	11.1293293780831	4.95245477906307	0.000227706750452269	0.026601234257619	0.631480362665022	NA
ENSMUSG00000030789.9	-3.21290097432097	4.0839202186428	-4.95144268349495	0.000228129472306224	0.026601234257619	0.819956167101687	NA
ENSMUSG00000050335.17	2.29946281346907	10.1532217177989	4.95051027958835	0.000228519630343553	0.026601234257619	0.657532079050603	NA
ENSMUSG00000096617.3	2.1959164967066	8.23273399542324	4.94361498563111	0.000231426507102442	0.026713231105539	0.700542989324441	NA
ENSMUSG00000016529.5	3.3379455300228	3.64481052084499	4.93428248020604	0.000235422106960596	0.0269479838434228	0.750282304279406	NA
ENSMUSG00000020134.13	2.01869928129946	6.85463746004613	4.92407205980057	0.000239875695337492	0.0272308475302131	0.706483559968881	NA
ENSMUSG00000030695.16	2.06280366832898	10.0497733914474	4.91166708675012	0.000245404399303879	0.0276301215478531	0.589621721215128	NA
ENSMUSG00000027613.15	2.49184847746989	5.10783717292381	4.90402722415629	0.000248875008018278	0.02779306593609	0.726836794525759	NA
ENSMUSG00000027215.13	1.90321825118664	6.81282084750754	4.89638606903062	0.000252397167245816	0.0279590926555527	0.65823209679526	NA
ENSMUSG00000028063.15	1.43429918480512	10.1336970741814	4.88903916030285	0.000255832473473625	0.0281129188450697	0.545581706824225	NA
ENSMUSG00000022797.16	-2.31925725863743	6.11605786632755	-4.87934452546265	0.000260439919493129	0.0283920851917272	0.652751245662708	NA
ENSMUSG00000018930.3	2.5159777346505	4.63844173820644	4.87023327607493	0.000264848579658468	0.0285980282839032	0.679881553960127	NA
ENSMUSG00000026547.15	2.09406658173244	7.8658524787847	4.86687504862069	0.000266492983426006	0.0285980282839032	0.572448633433175	NA
ENSMUSG00000018476.7	2.6176218404884	4.57963108527048	4.85342112471159	0.000273187794741637	0.0290892058028769	0.653199107489617	NA
ENSMUSG00000058385.8	-3.05140156603944	4.30364568632012	-4.82726353909697	0.000286707852980905	0.030293992834967	0.60736960617589	NA
ENSMUSG00000036390.8	2.87846591440278	4.82882442693586	4.81303673590777	0.000294350643083519	0.0306738761050011	0.576180207953256	NA
ENSMUSG00000024299.17	-2.43821930475214	4.62662195752933	-4.80856544661348	0.000296796032055028	0.0306738761050011	0.574756469364707	NA
ENSMUSG00000053398.11	2.64078234208103	4.68461060427682	4.8059646905261	0.000298228083547325	0.0306738761050011	0.567187105449677	NA
ENSMUSG00000020641.16	1.90984818025541	8.04648998607433	4.80414278305859	0.000299235541501903	0.0306738761050011	0.453659171112655	NA
ENSMUSG00000006301.17	1.6937068160209	6.96969920283964	4.79303105188003	0.000305456797697349	0.0310296435147303	0.465957196496694	NA
ENSMUSG00000016256.10	2.08565519633025	9.11088445205201	4.78477928251848	0.000310163416198532	0.0310296435147303	0.385517551492701	NA
ENSMUSG00000040943.12	-3.26538913453408	3.33088776641253	-4.78185217236925	0.000311850968940108	0.0310296435147303	0.49466656316681	NA
ENSMUSG00000021273.11	2.69916711992394	4.22896983565864	4.78054182649017	0.000312609495359542	0.0310296435147303	0.531087554301893	NA
ENSMUSG00000021242.9	1.74998866735747	8.94005681341049	4.77814621841477	0.000314001197477251	0.0310296435147303	0.37820856882216	NA
ENSMUSG00000033735.9	2.65061156955725	4.5339416696626	4.7669529845298	0.000320589332451487	0.0314543933610974	0.501838164289673	NA
ENSMUSG00000024778.13	3.26242615583878	3.51412152724733	4.75282451165857	0.000329110023646963	0.0320613849986857	0.473995705854213	NA
ENSMUSG00000023175.15	2.22777028428313	6.83599075053012	4.72713082998022	0.000345211688895013	0.0330506886963269	0.352550008277653	NA
ENSMUSG00000002111.8	2.09437998864945	7.81076691115975	4.72698322262995	0.000345306511014751	0.0330506886963269	0.319451072014222	NA
ENSMUSG00000022528.8	2.86373388062999	3.80925509616339	4.72515431097347	0.000346483632227073	0.0330506886963269	0.434977302783292	NA
ENSMUSG00000022951.16	1.77199213704758	6.03720871300169	4.71175975798801	0.000355232189911814	0.0336515128319219	0.351701995921711	NA
ENSMUSG00000041598.7	1.85169401301488	6.77516972712538	4.69386290234496	0.000367279522977128	0.034554462517903	0.293204360759908	NA
ENSMUSG00000054364.5	1.81815507554774	7.59860831365301	4.6880274429606	0.00037129843854857	0.0346949343666881	0.255072551283589	NA
ENSMUSG00000022351.14	1.81472231997526	6.49429371915831	4.68071686536952	0.000376397557318897	0.0348852621927672	0.285025802107675	NA
ENSMUSG00000005161.15	2.76036567768038	4.81075001340319	4.67785316194599	0.000378414681619271	0.0348852621927672	0.338103549586068	NA
ENSMUSG00000032487.8	2.49173375197775	6.53584484194269	4.66700374289767	0.000386158727467367	0.0353014441981752	0.259165130797617	NA
ENSMUSG00000031538.6	6.36780824144731	0.943299070756426	4.66436181284198	0.000388069166709701	0.0353014441981752	-0.39425838049115	NA
ENSMUSG00000027078.14	2.28678384592503	6.8806099618405	4.65896286648866	0.000392003721699506	0.0354247573767396	0.230661880177454	NA
novelGene_8492	1.80407915016808	7.2131263576699	4.64283144149644	0.000404007297247928	0.0362708773529251	0.200413261842496	NA
ENSMUSG00000031770.16	1.78250846010252	6.62670669279234	4.6373941982897	0.000408138311946677	0.0364038172266205	0.19509812873993	NA
ENSMUSG00000025283.15	2.17610943612291	7.97522077150164	4.6210254904355	0.000420840232882615	0.0372096937156966	0.120295488533594	NA
ENSMUSG00000072620.3	1.86457297371258	7.4740984165064	4.61880922886331	0.000422591163340759	0.0372096937156966	0.132011425844492	NA
ENSMUSG00000035242.15	2.42188477963931	7.53355511178977	4.61294930432048	0.000427257084435331	0.0373809128140363	0.120188289551408	NA
ENSMUSG00000031778.13	1.88427118453448	5.90381554380028	4.60594151454047	0.000432906957908358	0.0374051922992026	0.168754299369345	NA
ENSMUSG00000067203.8	2.08261551256904	6.07210932102975	4.60585043456124	0.000432980895134916	0.0374051922992026	0.160370782964666	NA
ENSMUSG00000026365.15	-1.95150104002014	6.60455009449624	-4.59985358471089	0.000437877860872212	0.0375918143558794	0.134378109982768	NA
ENSMUSG00000054499.9	2.16582176087307	4.66950334007717	4.58516690011726	0.00045011399805299	0.0384022725295395	0.176494151319102	NA
ENSMUSG00000022018.7	4.06010796716828	2.209395379753	4.57787041820299	0.000456323809838551	0.0386917521724836	0.00888946425248616	NA
ENSMUSG00000071669.14	-2.18037999397791	4.53166146417247	-4.56770140235867	0.00046512627404661	0.0391961625785536	0.156636448837412	NA
novelGene_11368	-5.66385129081288	0.217010245678079	-4.56316765256244	0.000469107094403682	0.0392355351634577	-0.686765714037683	NA
ENSMUSG00000113326.1_ENSMUSG00000021458.17	-4.40731108603768	2.72604707456161	-4.56067998764352	0.000471306297464365	0.0392355351634577	0.0525345451715467	NA
ENSMUSG00000027962.14	6.45715703836383	0.0531709625135939	4.55526066366476	0.0004761341436384	0.0392622533111136	-0.939352224298173	NA
ENSMUSG00000007891.16	1.24280685703169	14.0449335260587	4.55110732777362	0.000479868714738136	0.0392622533111136	-0.211972100146213	NA
ENSMUSG00000038451.13	3.14749378274832	2.66444009006488	4.55073798066125	0.000480202282780073	0.0392622533111136	0.089212897393538	NA
ENSMUSG00000021298.8	1.83354702666864	5.88725171962252	4.53621273134459	0.000493512053533659	0.0401117252505227	0.0406211530860539	NA
ENSMUSG00000021037.7	2.0665036509541	7.29289907512975	4.53052294054051	0.00049882898203528	0.0403053817484506	-0.0239937854268097	NA
ENSMUSG00000004837.2	2.34691832387766	4.32965290766666	4.52573878068689	0.000503345364124777	0.0404324673778826	0.0823920291595899	NA
ENSMUSG00000022237.17	1.92917410854539	6.3414342994579	4.51997932804259	0.000508838476686755	0.0406360774172631	-0.00804310310712708	NA
ENSMUSG00000046718.8	2.1072254354282	6.09879140107997	4.50985228908452	0.000518647684567316	0.0410594566796776	-0.000426608161973263	NA
ENSMUSG00000030588.12	2.3629673073473	4.53767960359934	4.50835103962535	0.000520118335924862	0.0410594566796776	0.0455429235510634	NA
ENSMUSG00000074569.4	-3.72974710571211	2.48204805921372	-4.50053404993015	0.000527845817155683	0.041244965094634	-0.0668466254461348	NA
ENSMUSG00000095595.2	2.02221574572391	6.24396539098816	4.49958764730473	0.000528789386543788	0.041244965094634	-0.0407262834701116	NA
ENSMUSG00000056737.14	2.16758724040295	8.7358341665536	4.49653662066506	0.000531843141440877	0.041244965094634	-0.135190410512392	NA
ENSMUSG00000020826.9	7.099335256848	-0.00239074734813971	4.49391759306488	0.000534479017679444	0.041244965094634	-1.19828853930159	NA
ENSMUSG00000038843.18	-1.58270995699751	8.02428410534852	-4.48607872708649	0.000542449116335545	0.041626151184274	-0.130177228291195	NA
ENSMUSG00000031779.3	4.92433045536212	1.43029620496537	4.48191377353414	0.000546733556343035	0.0417218451662663	-0.415214548765804	NA
ENSMUSG00000071644.10	1.82157003554058	6.78060799466734	4.45980891621468	0.000570063784464797	0.0430249699120501	-0.135652479356812	NA
ENSMUSG00000027646.15	2.58144341147387	3.89767674368221	4.45886272236834	0.00057108504058587	0.0430249699120501	-0.0223603656152678	NA
ENSMUSG00000070691.10	3.73864594062688	2.60028849059254	4.45690241591402	0.000573206864728099	0.0430249699120501	-0.120178725645997	NA
ENSMUSG00000067274.10	2.25004011439821	7.3149879609817	4.45279860904827	0.000577675152342996	0.0431247059379532	-0.167393860615605	NA
ENSMUSG00000044583.13	-1.60141158416432	8.28753827405416	-4.44905693445573	0.00058178043158729	0.0431484075338172	-0.208210823351982	NA
ENSMUSG00000035385.5	2.75858692261097	5.1285302939184	4.44677749636825	0.000584296105047845	0.0431484075338172	-0.0782511960726051	NA
ENSMUSG00000002102.15	1.83540562212158	6.29447684598566	4.44396418995666	0.000587416439198006	0.0431484075338172	-0.145096059789172	NA
ENSMUSG00000036887.5	2.21145146588665	6.65371182734249	4.43193030049784	0.000600958683077477	0.0438169900929713	-0.181447567732959	NA
ENSMUSG00000007872.3	2.12690947009907	7.12840424103523	4.4302296250201	0.000602898305734681	0.0438169900929713	-0.199409381696884	NA
ENSMUSG00000072621.13	-1.94894865278382	4.68621503202318	-4.4268832473002	0.000606733707475094	0.0438636537151468	-0.108299688565167	NA
ENSMUSG00000106734.3	-2.57136171763156	5.88846223468459	-4.42049481397731	0.000614125668881246	0.0441656030772398	-0.159125258378898	NA
ENSMUSG00000032231.14	2.13981029457488	9.30992486295637	4.41580360425565	0.000619612825360636	0.0443281342143422	-0.3048910882704	NA
ENSMUSG00000063524.13	1.57553284836464	10.0113293225849	4.40369478597649	0.000634010731344421	0.0450332934701529	-0.351509093390465	NA
ENSMUSG00000034412.13	1.67554679850522	6.40010721641048	4.39801066076409	0.00064088779752066	0.0450332934701529	-0.235346399082341	NA
ENSMUSG00000004788.11	2.25804738405706	4.53137545440392	4.3945129082315	0.000645157763287618	0.0450332934701529	-0.158448628990532	NA
ENSMUSG00000034342.9	-2.28402698587522	5.85089846587857	-4.3941461061278	0.000645607239549558	0.0450332934701529	-0.215571595049198	NA
ENSMUSG00000062593.17_ENSMUSG00000112148.1	-5.3800473377718	0.741771068663229	-4.39393841770107	0.000645861882179683	0.0450332934701529	-0.739284448490212	NA
ENSMUSG00000063286.7	-1.94402361377425	7.02464607814055	-4.36868894635759	0.000677603255696005	0.0464970102222925	-0.313822930597563	NA
ENSMUSG00000018774.13	2.02541635255434	9.43747190397143	4.36827723865467	0.000678133918952095	0.0464970102222925	-0.39858413990743	NA
ENSMUSG00000029581.14	5.12399225622358	1.83175392083376	4.36638536823741	0.000680577915207716	0.0464970102222925	-0.530070800714594	NA
ENSMUSG00000032353.9	2.5676442581507	4.98838887776555	4.36549090962719	0.000681736567924205	0.0464970102222925	-0.227830574307698	NA
novelGene_6809	-5.56052011935711	1.86654311249056	-4.36274411207235	0.000685307385386386	0.0464970102222925	-0.622488251334332	NA
ENSMUSG00000019872.13	1.81814956272634	8.27315136904052	4.35476023932995	0.000695796035183671	0.0464970102222925	-0.384789359121327	NA
ENSMUSG00000032577.16	1.60608191267465	6.31291104128432	4.35448342448362	0.000696162643776567	0.0464970102222925	-0.310629779373432	NA
