Transcript	logFC	AveExpr	t	P.Value	adj.P.Val	B	associated.gene
ENSMUSG00000034765.6	-1.82333993757223	7.86038315907308	-7.55489293215845	3.06061380729448e-06	0.0023355884031665	4.92282061178026	NA
ENSMUSG00000030409.16	-2.49540196772891	4.34969026104461	-7.38759408940596	3.92870701860652e-06	0.0028402484003989	4.57415719265331	NA
ENSMUSG00000023947.8	-1.99746337042812	6.62703579727694	-7.3286073600047	4.29392000105311e-06	0.00294906425672328	4.57817254756964	NA
ENSMUSG00000023367.14	2.55174929877269	4.20465488634121	7.23740535959515	4.93088743705935e-06	0.00322526999216415	4.34070974333648	NA
ENSMUSG00000037447.16	-2.10087576223951	5.70286604462615	-7.15075881397324	5.62898465450491e-06	0.00351453332792179	4.30262984378775	NA
ENSMUSG00000001627.12	-2.3130882788587	8.40799698542118	-7.10574396377581	6.03216692648632e-06	0.00360251499574852	4.26682936048582	NA
ENSMUSG00000044468.14	-1.89741301180866	6.72767660453732	-7.03174300793758	6.76259747220873e-06	0.00379963219072784	4.15444973267221	NA
ENSMUSG00000015854.7	-1.60992224824739	9.7495389908366	-7.01732564388841	6.91546336402125e-06	0.00379963219072784	4.11781823487148	NA
ENSMUSG00000115982.1	-4.00409221939999	4.08638927591488	-6.97488389830714	7.3870026318638e-06	0.0038423650856594	3.3229050699992	NA
ENSMUSG00000017390.15	-2.15003734553939	5.15245100526747	-6.93542383430279	7.85589741663648e-06	0.0038423650856594	3.98861733202626	NA
ENSMUSG00000079293.11	2.0212405996855	5.75167346269097	6.92142755389503	8.02966711892825e-06	0.0038423650856594	3.99253336347669	NA
ENSMUSG00000023832.14	-2.38009105282357	4.37322062272072	-6.91489481135478	8.11215692225704e-06	0.0038423650856594	3.9356171318796	NA
ENSMUSG00000028525.16	-2.23496043497396	6.72967028899793	-6.85632300415398	8.89292580164135e-06	0.00407177429371152	3.8929217546335	NA
ENSMUSG00000025582.4	2.53105053696667	6.31829115330089	6.76820086454539	1.02202961683842e-05	0.00452858026351371	3.76029854287644	NA
ENSMUSG00000045294.11	-1.70059676518188	6.89886823539668	-6.60092982426061	1.33475287253574e-05	0.00572942670535966	3.50186987852979	NA
ENSMUSG00000024665.8	-1.76837866179515	6.18379007935732	-6.3722165958993	1.93466125361505e-05	0.00754302885155594	3.14951231836811	NA
ENSMUSG00000021273.11	-2.35465449346234	4.22896983565864	-6.36923360738093	1.94414223115721e-05	0.00754302885155594	3.11869075604793	NA
ENSMUSG00000022587.14	-2.09873686851397	8.85649707517736	-6.35650756056943	1.98514210126693e-05	0.00754302885155594	3.10536190651021	NA
ENSMUSG00000001467.5	-1.86787707822615	5.81218214580598	-6.33736375179987	2.04853879662278e-05	0.00754302885155594	3.08921613828079	NA
ENSMUSG00000052336.7	1.76611005575001	5.85515672889947	6.32835948814598	2.07908986270683e-05	0.00754302885155594	3.07925853089812	NA
ENSMUSG00000035493.10	-1.52147391999668	9.75607322224953	-6.32612550410412	2.08674356697092e-05	0.00754302885155594	3.03861754615628	NA
ENSMUSG00000021025.8	-2.1647856407669	8.84721672480457	-6.30957317281089	2.14438312654594e-05	0.00755262734006027	3.02611718712373	NA
ENSMUSG00000035678.8	-2.92076484399244	5.72769086710042	-6.2698444518008	2.28966308267132e-05	0.00778553377455107	2.9472404725404	NA
ENSMUSG00000021003.10	1.54443938572866	7.30009238251811	6.2608751964712	2.3238707393462e-05	0.00778553377455107	2.94844158595508	NA
ENSMUSG00000025981.13	-2.20312400395663	4.41935282358799	-6.19536295229608	2.5905962487708e-05	0.00828685466478483	2.82820719574238	NA
ENSMUSG00000030427.17	-1.81049298117477	6.30567022775777	-6.19453479698314	2.59416679226665e-05	0.00828685466478483	2.86803110209367	NA
ENSMUSG00000016529.5	-3.4704784086919	3.64481052084499	-6.13890445246188	2.84625197440869e-05	0.00888548116374494	2.39142650757749	NA
ENSMUSG00000028859.14	2.00350597548238	4.8263276478428	6.09068941172217	3.08553919175016e-05	0.00938133337464782	2.70465161066524	NA
ENSMUSG00000074896.3	-1.78041325270239	8.98474487233631	-6.07994559487788	3.14168124078188e-05	0.00938133337464782	2.65014956541754	NA
ENSMUSG00000030142.10	-2.45666420205695	7.07939207976033	-6.04665480678784	3.32255079527744e-05	0.0097103314306236	2.6303239120502	NA
ENSMUSG00000038418.7	2.03141048113767	6.33447652383836	6.01146703976503	3.52564879670207e-05	0.0100892316398957	2.55182722481412	NA
ENSMUSG00000037580.10	-2.19489274238751	5.12122445467388	-5.99267002571839	3.63943876247734e-05	0.01018706090016	2.53243753937225	NA
ENSMUSG00000027078.14	-2.14372903496753	6.8806099618405	-5.97027102452312	3.78008166489418e-05	0.01018706090016	2.50422354177911	NA
ENSMUSG00000051379.12	-3.13905020631416	4.52257937398274	-5.96992093087329	3.78232459164355e-05	0.01018706090016	2.36040305160841	NA
ENSMUSG00000028063.15	-1.22447193116233	10.1336970741814	-5.93390593161298	4.02068195664916e-05	0.0106207860301025	2.36868387152084	NA
ENSMUSG00000038508.7	-2.14211199046755	5.91151568497661	-5.9096676122045	4.18992278136566e-05	0.0108092863598482	2.41429960666659	NA
ENSMUSG00000053113.3	-1.41264606810152	8.81162813934144	-5.90138839513612	4.24942824280577e-05	0.0108092863598482	2.34950528020088	NA
ENSMUSG00000026193.15	6.00322083290472	-0.237284992018912	5.86794663838378	4.49894695012588e-05	0.0109403238434009	0.750204785592365	NA
ENSMUSG00000039911.13	-3.10730043368218	3.75961843747047	-5.86744162621084	4.50283055127431e-05	0.0109403238434009	2.05651881431583	NA
ENSMUSG00000023087.15	-1.72387931746409	6.28683949500816	-5.86264613064311	4.53988394782945e-05	0.0109403238434009	2.32931977660101	NA
ENSMUSG00000076617.9	-2.05217502438366	2.90961834401173	-5.82755534895544	4.82093031205153e-05	0.0114172928907482	2.28139821908131	NA
ENSMUSG00000024679.10	-1.98851914193667	6.82499068080915	-5.81028290954114	4.96590355657411e-05	0.0115612968225596	2.23954851391499	NA
ENSMUSG00000037820.15	-1.58377480958153	9.48058283138673	-5.786615382506	5.17200657282211e-05	0.0116084400312532	2.14777147425434	NA
ENSMUSG00000037341.14	1.79398174778511	5.11886786764551	5.78055515745024	5.22620762894677e-05	0.0116084400312532	2.20309873028793	NA
ENSMUSG00000027514.14	-1.58834122667778	6.72808830391654	-5.77209362315124	5.30288210170954e-05	0.0116084400312532	2.17974999366404	NA
ENSMUSG00000049723.14	1.59018385077652	8.94910807297991	5.76896064049299	5.33156965612707e-05	0.0116084400312532	2.11367143632798	NA
ENSMUSG00000079017.3	-1.85234603623925	5.98115865763922	-5.75021230599771	5.50667033292069e-05	0.0116084400312532	2.1547202777782	NA
ENSMUSG00000032018.14	-1.80688113045936	5.58731246803137	-5.74953178045125	5.51313821408313e-05	0.0116084400312532	2.13716262549695	NA
ENSMUSG00000041827.15	-1.62404220487908	7.00396615427251	-5.7427811284048	5.57773035863944e-05	0.0116084400312532	2.1331373119296	NA
novelGene_ENSMUSG00000087362.7_AS	2.2835501829888	3.16219358436558	5.70547019205878	5.9493038223616e-05	0.0119027834666785	2.05882908951597	NA
ENSMUSG00000030657.11	3.76325732575677	1.28947557540186	5.70497228173487	5.95443401499795e-05	0.0119027834666785	1.46471203102346	NA
ENSMUSG00000074794.10	1.46512791887165	7.7585618188847	5.70258254934995	5.97912099010498e-05	0.0119027834666785	2.03111353079857	NA
ENSMUSG00000066278.6	-1.4692536498643	6.78386453731559	-5.64206773158669	6.64130217333248e-05	0.013032132378985	1.94501190775447	NA
novelGene_9870	2.46469087610221	2.76698269952907	5.60040389803139	7.14146191523594e-05	0.0138162142067156	1.85832390163803	NA
ENSMUSG00000034226.7	-2.05868702210388	5.15361704455594	-5.58180874092016	7.37725378285902e-05	0.0140741608279655	1.87768969337636	NA
ENSMUSG00000046718.8	-2.02909152093149	6.09879140107997	-5.57335676684334	7.48710341416163e-05	0.01408806198588	1.86531085807764	NA
ENSMUSG00000020571.12	-1.60357558478118	9.02574575952898	-5.56532987702544	7.59301143997168e-05	0.0140942709647907	1.76288887600894	NA
ENSMUSG00000043391.10	1.76554741960665	6.57868703956782	5.52506329095692	8.14842568471233e-05	0.0149235700273611	1.74599694607442	NA
ENSMUSG00000048498.7	-2.24702163731933	5.2955707192421	-5.51671780597685	8.26875671287578e-05	0.0149446897642187	1.77048560047218	NA
ENSMUSG00000015312.9	-2.14267176052959	6.18509294303324	-5.50699878852229	8.41123524115642e-05	0.0150047697756525	1.75129920355126	NA
ENSMUSG00000028037.13	-1.58621761490218	6.34868751288894	-5.47845064602486	8.84476250947197e-05	0.0154555849055704	1.6862663167121	NA
ENSMUSG00000020205.8	-1.9673469681803	6.45964259097176	-5.47562095040095	8.88898665943553e-05	0.0154555849055704	1.68909172490419	NA
ENSMUSG00000063229.15	-1.36575151970438	9.7747896609721	-5.45425518886179	9.23044647214262e-05	0.0156991501130445	1.55256745548067	NA
ENSMUSG00000026365.15	1.50282103276221	6.60455009449624	5.44950887524635	9.30814237156931e-05	0.0156991501130445	1.59928613349219	NA
novelGene_ENSMUSG00000037443.13_AS	1.37678839915291	8.85614052234042	5.44564212351804	9.37194459281923e-05	0.0156991501130445	1.54856783094819	NA
ENSMUSG00000023067.14	-1.55117907841564	7.91333626573148	-5.42921419211648	9.64814087560264e-05	0.0158318453511861	1.56027705070261	NA
novelGene_8492	-1.63896529859156	7.2131263576699	-5.42725304243815	9.68167595733573e-05	0.0158318453511861	1.60844172022168	NA
ENSMUSG00000005824.7	-2.34467462580637	4.39225443713618	-5.41113488543772	9.96194256688892e-05	0.0160984991880925	1.56092425252312	NA
ENSMUSG00000026938.10	-2.5167674574149	5.23655298333911	-5.38145689168991	0.000105003578181514	0.0167712691848986	1.54676242898736	NA
ENSMUSG00000007613.15	1.47309058199687	7.66683910021812	5.36087092718222	0.000108915930377006	0.0171961979271099	1.43624773917197	NA
ENSMUSG00000025701.12	-1.58152620142601	5.90080805917099	-5.35123849826316	0.000110798493459898	0.0172946375700586	1.48729839027266	NA
ENSMUSG00000089942.9	-1.19012343876081	9.0805161147219	-5.33484416220585	0.0001140810266106	0.0174404124982254	1.36478595567391	NA
ENSMUSG00000024048.15	-1.90848168300485	6.01991246976181	-5.33270622429121	0.000114516506693345	0.0174404124982254	1.44881776670082	NA
ENSMUSG00000000531.5	-3.60566141351233	3.10048268683873	-5.32770759279112	0.000115541463114335	0.0174404124982254	1.10865621775179	NA
ENSMUSG00000030107.10	-1.44047041281954	6.95348498035242	-5.3190684117862	0.000117335515331626	0.0175187025934263	1.39714655742649	NA
ENSMUSG00000085295.7	-1.60579226950106	6.78033600479499	-5.26482229698958	0.000129284569324416	0.018916645006248	1.30614366400406	NA
ENSMUSG00000031604.10	-1.75039442676531	6.55077743205011	-5.26409610177521	0.000129452870601872	0.018916645006248	1.28050578343831	NA
ENSMUSG00000093930.2	-1.36474787867373	6.31764043757845	-5.24688265727629	0.000133509768901263	0.0192426378253645	1.25209740020029	NA
ENSMUSG00000032554.15	1.20844061946812	8.42179105520733	5.24141769234893	0.000134825285981298	0.0192426378253645	1.19108472665017	NA
ENSMUSG00000034342.9	1.83044332722388	5.85089846587857	5.22947279140027	0.000137747865996707	0.0192426378253645	1.25061757486761	NA
ENSMUSG00000037405.8	-1.24278800838416	9.04127564655772	-5.22686619108528	0.00013839435249877	0.0192426378253645	1.18873635879881	NA
ENSMUSG00000038235.4	-1.75555372560811	5.78017875488416	-5.22537507803162	0.000138765597026641	0.0192426378253645	1.27513534316819	NA
ENSMUSG00000038059.7	-1.86902503319829	5.84802917211891	-5.21984000461598	0.000140152767245538	0.0192426378253645	1.24521162567046	NA
ENSMUSG00000074417.9	-1.42741824295138	7.34228708250853	-5.21455799774602	0.000141489984010033	0.0192426378253645	1.20222496021703	NA
ENSMUSG00000011158.8	-1.72539469213282	3.69090294988188	-5.20083578252547	0.000145026418592399	0.0193944088565795	1.2442571613903	NA
ENSMUSG00000015837.15	-1.13560301012755	11.0680670293936	-5.19863787671293	0.000145601349814279	0.0193944088565795	1.06649818492657	NA
ENSMUSG00000069893.10	1.59156477176893	5.18406992464464	5.19327384728985	0.000147014464549248	0.0193944088565795	1.21292912664797	NA
ENSMUSG00000039942.15	1.38090638056125	5.86125744095697	5.18861380796387	0.000148253707770883	0.0193944088565795	1.1674421644639	NA
ENSMUSG00000021876.15	-2.03012007979723	5.60199429760106	-5.15444086545232	0.000157680139712934	0.0204329660292157	1.15303393041072	NA
ENSMUSG00000062488.9	-1.82222460243733	5.71538186583571	-5.13332605244416	0.000163814436326275	0.0210155252554486	1.1192949122854	NA
ENSMUSG00000029413.14	-1.60669420000654	5.82094742061089	-5.12855154212049	0.000165235638292695	0.0210155252554486	1.08140908235578	NA
ENSMUSG00000031349.4	-1.70417272489732	4.05455699756549	-5.11065062686218	0.000170679325866524	0.0215087267899318	1.09066063968967	NA
ENSMUSG00000015340.10	1.19739288632424	9.40360735848868	5.10161632544435	0.000173497177004262	0.0216650656666413	0.925239839307983	NA
ENSMUSG00000043953.12	-1.41155612887976	7.2431131219155	-5.09388626190396	0.000175946631090916	0.0217729993213047	1.00082059579343	NA
novelGene_9716	2.39270322519784	1.65426828015186	5.08322965907743	0.000179382535759786	0.0218329957502789	1.02407845177676	NA
ENSMUSG00000061436.15	1.46462491107268	5.12891873284535	5.08253043531865	0.000179610404759865	0.0218329957502789	1.01621014051825	NA
ENSMUSG00000024299.17	1.57099302531317	4.62662195752933	5.04405662224876	0.00019262409906515	0.0229443462325834	0.950248549254215	NA
ENSMUSG00000026832.12	-1.57608943470467	5.94036829158959	-5.04280692806316	0.000193062885532701	0.0229443462325834	0.93523375044854	NA
ENSMUSG00000018476.7	-2.07634144117122	4.57963108527048	-5.03785684205598	0.000194811167520655	0.0229443462325834	0.969154660898108	NA
ENSMUSG00000020889.11	-1.4602424527105	5.697971363884	-5.03610305016581	0.000195434515813356	0.0229443462325834	0.934613289920612	NA
ENSMUSG00000035545.13	1.46922788817662	5.5785026535885	5.00960501924022	0.000205109074521725	0.0238760868443255	0.859437002977785	NA
ENSMUSG00000011752.7	-1.38018021622271	9.05485360742956	-4.98885556303657	0.000213031487108387	0.0245899202262252	0.738930654003865	NA
ENSMUSG00000037816.10	-1.37409022623696	6.18470501664499	-4.97864567507131	0.000217045789365238	0.0248445080226742	0.811206036591519	NA
ENSMUSG00000046805.10	1.17057615230034	12.0531631827891	4.95519190803981	0.000226567602501847	0.0257201040327717	0.572061511501096	NA
ENSMUSG00000028967.10	-1.62665076585054	5.71108877073291	-4.93707857486846	0.00023421753502155	0.0263359039356368	0.756767321940302	NA
novelGene_3091	1.93195802327188	4.55075030977164	4.93099409310028	0.000236846992899009	0.0263359039356368	0.756198995433744	NA
ENSMUSG00000029449.11	-1.89662203552311	4.42966737752275	-4.92424197653102	0.00023980086989051	0.0263359039356368	0.772488629760701	NA
ENSMUSG00000029720.9	1.29878950468972	5.93826848255027	4.91524619655429	0.000243795804980188	0.0263359039356368	0.682243687416122	NA
ENSMUSG00000021453.2	-2.77246275834477	4.96373685518125	-4.9145685112429	0.000244099541892541	0.0263359039356368	0.758859336996607	NA
ENSMUSG00000036990.13	1.68023238294102	5.07693221729494	4.91345339143736	0.000244600190811034	0.0263359039356368	0.727053759821241	NA
ENSMUSG00000075602.10	-3.32981767690074	4.06784267122092	-4.91164757414103	0.000245413199167262	0.0263359039356368	0.633231173729034	NA
ENSMUSG00000031504.6	-1.89944547293921	6.36945487960518	-4.8997315987966	0.00025084873740304	0.0265350328325264	0.69372121008648	NA
ENSMUSG00000030737.17	1.83957064333189	4.61450498711564	4.89911717834495	0.000251132372468581	0.0265350328325264	0.703380993014302	NA
ENSMUSG00000047945.6	-1.35058960079794	8.27900291429961	-4.86895922950106	0.000265471192383553	0.0278359717448892	0.558781949474872	NA
ENSMUSG00000020108.4	-2.18910022457129	4.72237577225998	-4.86132310240709	0.000269234832465467	0.0280167398389822	0.668484496785851	NA
ENSMUSG00000018500.2	-1.83396320307535	5.09964216503451	-4.8528784168341	0.000273461483068615	0.0281919825495699	0.648747636538438	NA
ENSMUSG00000033355.6	-1.69307512326555	6.86479042064168	-4.84750582542259	0.000276186274836682	0.0281919825495699	0.575805546670526	NA
ENSMUSG00000030208.15	-1.09060539620008	9.73071768269876	-4.84576316650819	0.000277076124358761	0.0281919825495699	0.44716056332891	NA
ENSMUSG00000053175.17	-2.18185545393858	6.02349444729015	-4.83015048414784	0.00028518222115303	0.028681666017384	0.58666385710323	NA
ENSMUSG00000024401.14	-1.72609093173274	7.39899023597923	-4.82847814272095	0.000286064956638148	0.028681666017384	0.521689644348722	NA
ENSMUSG00000042599.8	1.58185284287692	4.95312720358761	4.80552560352557	0.000298470563073449	0.0295586682360463	0.542061560306936	NA
ENSMUSG00000053835.17	-1.35711643788281	6.53875984089743	-4.8043589592886	0.000299115818637917	0.0295586682360463	0.493041240189839	NA
ENSMUSG00000026748.13	1.21139151186842	6.14558506097811	4.79776713831892	0.000302788922394179	0.0297079188429032	0.452671525127377	NA
ENSMUSG00000022018.7	-3.43579319757936	2.209395379753	-4.77127281489456	0.00031802995644881	0.0305651730036714	0.166529654194897	NA
ENSMUSG00000031714.9	3.82178004530068	1.75281811135863	4.76968853750179	0.000318966129411071	0.0305651730036714	0.161929135935405	NA
ENSMUSG00000009418.16	1.60125188936259	6.32012904118113	4.76500827710321	0.000321748469718705	0.0305651730036714	0.413211887463648	NA
ENSMUSG00000037894.13	-1.74864381684093	5.98668676481647	-4.76198330078788	0.000323560131473314	0.0305651730036714	0.447402169728587	NA
ENSMUSG00000017830.15	-1.13132586311542	7.71076564342299	-4.76136532919543	0.000323931532976123	0.0305651730036714	0.371965056245575	NA
ENSMUSG00000037685.15	1.43536595220601	5.7402382677368	4.75813727065414	0.000325878787726331	0.0305651730036714	0.41543558308033	NA
ENSMUSG00000030591.17	-1.45586848910606	7.163147380144	-4.75611880831909	0.000327102535784777	0.0305651730036714	0.382522370505611	NA
ENSMUSG00000025854.15	1.13080917629968	8.37368042603713	4.74765681184748	0.00033228486919634	0.0306521678572609	0.309247185569063	NA
ENSMUSG00000117239.1	1.98195456219474	3.6749611148957	4.74731403148505	0.0003324965791156	0.0306521678572609	0.474445432863956	NA
ENSMUSG00000043421.8	-3.02425685219254	3.26993677452585	-4.74302855498349	0.000335155216836886	0.0306666728431222	0.333474334029166	NA
ENSMUSG00000025969.15	1.29329043074017	8.93763730447319	4.73988553904009	0.000337119073916093	0.0306666728431222	0.280980107653567	NA
ENSMUSG00000032487.8	-1.87463387293944	6.53584484194269	-4.71240132486942	0.000354807986637148	0.0318276793277326	0.351082788680803	NA
novelGene_8660	2.51839294951955	1.69767286299019	4.71191900515014	0.000355126846930825	0.0318276793277326	0.393185302555079	NA
ENSMUSG00000032381.5	-2.03623789884695	5.25229627839341	-4.70897492356294	0.000357079611244986	0.0318276793277326	0.379391546028852	NA
novelGene_2401	-4.70665062258048	-0.341104118630068	-4.70336747681179	0.000360829739830335	0.0318276793277326	-0.694849178699958	NA
ENSMUSG00000046733.7	-4.32332877895305	1.30369743313109	-4.70075760096267	0.000362589037898109	0.0318276793277326	-0.492738513543199	NA
ENSMUSG00000052837.6	-1.18697540809533	11.1293293780831	-4.69834952766087	0.000364220174676668	0.0318276793277326	0.140731708527851	NA
ENSMUSG00000030747.5	-2.80153201795571	3.12484765934159	-4.69521208561514	0.000366356754164615	0.0318276793277326	0.25447281545626	NA
ENSMUSG00000002102.15	-1.3855998346211	6.29447684598566	-4.69220195112655	0.000368418827395857	0.0318276793277326	0.299741850843224	NA
ENSMUSG00000032218.7	-1.47375372395447	6.31786342570412	-4.67823604438412	0.000378144342152094	0.032318889360163	0.266771381701492	NA
ENSMUSG00000037072.15	-1.81393164752865	7.77382802233755	-4.67421087101794	0.000380996388923512	0.032318889360163	0.210041210767451	NA
ENSMUSG00000061878.15	-3.57114589354036	1.60744220443665	-4.67397616985955	0.000381163371894759	0.032318889360163	-0.0975419122764656	NA
ENSMUSG00000020638.8	-1.18416988563865	8.09393880344992	-4.65990791048473	0.000391312041441555	0.0327725201744896	0.173501848314847	NA
ENSMUSG00000026385.16	-2.34452504412948	3.29642669966748	-4.65909206601135	0.000391909085667329	0.0327725201744896	0.255846957626278	NA
ENSMUSG00000026021.15	-1.82833419444035	5.70765847626094	-4.65309432451854	0.000396327316917719	0.0327725201744896	0.255526382301359	NA
ENSMUSG00000021838.17	3.46494694593964	0.602087847349055	4.64788341736061	0.000400207728967991	0.0327725201744896	-0.160793571262344	NA
ENSMUSG00000004460.17	-1.31439292870538	7.47679316094819	-4.64462159326898	0.000402656684319504	0.0327725201744896	0.154847874843487	NA
ENSMUSG00000000682.7	-2.87477729769324	3.03048071046346	-4.64456578433175	0.000402698719830521	0.0327725201744896	0.105410417067622	NA
ENSMUSG00000098557.1	1.43280570263558	7.62955999331775	4.64388134424013	0.000403214611931329	0.0327725201744896	0.145462091578536	NA
ENSMUSG00000028792.14	-1.51328104793804	6.29906068598964	-4.62256531454862	0.000419628128879311	0.0339050385520927	0.169641799711848	NA
ENSMUSG00000006517.5	-2.05575944803701	3.43277641019879	-4.6194487476319	0.000422085147962132	0.0339050385520927	0.255216688812554	NA
ENSMUSG00000022769.9	-1.92973964440661	5.67138051358482	-4.60880074350122	0.000430592503186579	0.0339759935749088	0.175911757306597	NA
ENSMUSG00000036469.16	1.20559899951578	5.7937854525395	4.60852779556616	0.000430812892817457	0.0339759935749088	0.128938997685976	NA
ENSMUSG00000002944.15	1.10162970256963	10.2995557353226	4.60197166770575	0.000436141753270327	0.0339759935749088	-0.029937696535983	NA
ENSMUSG00000059336.14	2.52410439018444	1.69983366144603	4.60060669315059	0.000437259751617671	0.0339759935749088	0.146785076557478	NA
ENSMUSG00000010376.15	-2.35679756072995	3.85606757019436	-4.59749465461086	0.000439819786839172	0.0339759935749088	0.201464605824217	NA
ENSMUSG00000034220.7	2.44805792064033	2.78941797731459	4.59680218673809	0.000440391529982785	0.0339759935749088	0.192322598569174	NA
ENSMUSG00000019726.12	1.44227189881048	4.77282143619524	4.59418550910387	0.000442558957904055	0.0339759935749088	0.167651539067444	NA
ENSMUSG00000066406.15	1.30677225527379	6.33219769621463	4.59394771843459	0.000442756468397544	0.0339759935749088	0.0940147345660245	NA
ENSMUSG00000001123.15	-1.57012596945802	6.90966983830319	-4.5830031257225	0.000451946363332937	0.0344885291485623	0.0831759149139684	NA
ENSMUSG00000025810.9	1.0515351338346	8.62704096435923	4.57852341662392	0.000455764475559286	0.0345877394269743	-0.0152350485195205	NA
ENSMUSG00000020649.11	-1.17288865925639	7.1379905889393	-4.55514270639339	0.000476239792691551	0.0357526404338599	-0.00206127363657327	NA
ENSMUSG00000018899.16	-1.20593095051654	8.14628079404573	-4.55450744914379	0.000476809180470995	0.0357526404338599	-0.00802778092328715	NA
ENSMUSG00000033917.15	-1.44726490361151	6.41208851608653	-4.55215596356392	0.000478922964460558	0.0357526404338599	0.0450832179930893	NA
ENSMUSG00000024164.15	1.87753697776002	6.21635270492156	4.54481302483108	0.000485586120484046	0.0360541132484803	0.0405728977781941	NA
ENSMUSG00000035385.5	-2.16956957473165	5.1285302939184	-4.52159068880227	0.00050729542824123	0.0374634946361373	0.0714157644892053	NA
ENSMUSG00000000567.5	-2.73101214894302	2.64286236982981	-4.51453593537845	0.000514087007334998	0.0376003258053494	-0.112447724564039	NA
ENSMUSG00000024413.14	1.50484709882379	8.17753246695966	4.51294807842077	0.000515628521384516	0.0376003258053494	-0.123446797712589	NA
ENSMUSG00000029223.12	-1.8332343363546	4.22855730779244	-4.51117003078638	0.000517360336139417	0.0376003258053494	0.0684741742090491	NA
ENSMUSG00000021213.12	-1.73728639195558	4.54012889440037	-4.49762348078256	0.000530753229150076	0.0381980541187164	0.0140069732271986	NA
ENSMUSG00000052776.10	-1.34439880370651	7.9374371923397	-4.49723104508963	0.000531146500922746	0.0381980541187164	-0.110154224946398	NA
ENSMUSG00000026238.14	-1.46570630427282	8.07409163165218	-4.49172230535047	0.000536698806480697	0.0383963271136399	-0.141565176486413	NA
ENSMUSG00000018736.14	-1.15220476538925	7.79406338765617	-4.47126281457796	0.000557849515536079	0.03951482361711	-0.179024962677064	NA
ENSMUSG00000032915.6	1.66762902764665	4.13456434363094	4.47103815929708	0.000558086472169433	0.03951482361711	-0.0462129894265946	NA
ENSMUSG00000056201.8	-1.36144243508944	8.77895059851071	-4.45725584778883	0.000572823712569363	0.040350289824886	-0.229286042345539	NA
ENSMUSG00000013236.17	1.73124412843256	6.0333137269276	4.44994306227729	0.000580805483182493	0.040493265673679	-0.150788531492657	NA
ENSMUSG00000028927.6	1.47385175948065	6.23547366871361	4.44899032239674	0.000581853788597752	0.040493265673679	-0.178838963053484	NA
ENSMUSG00000113326.1_ENSMUSG00000021458.17	2.12980227611646	2.72604707456161	4.44701365915381	0.000584034947175086	0.040493265673679	-0.0480576339904415	NA
ENSMUSG00000033880.11	-0.921023594038674	10.2933056302181	-4.44244720648113	0.00058910609839249	0.040493265673679	-0.307439845181449	NA
ENSMUSG00000015656.17	-1.02661988348457	11.0270885056497	-4.44201065574178	0.00058959326839952	0.040493265673679	-0.331831707578067	NA
ENSMUSG00000026078.10	-1.82768365704891	4.18178808308883	-4.4356530839204	0.000596735251097057	0.0407798776570606	-0.0721823756419155	NA
